Sale_ID,Sale_Date,Customer_ID,Customer_Name,Region,Product_ID,Product_Name,Category,Quantity,Unit_Price,Channel,Total_Revenue,Cost
S004623,2023-01-31,a2e46699,Karen Mckay,Sul,P04623,Especially,Alimentos,7,581.23,Site,4068.61,2288.51
S004624,2023-02-19,4cb62873,Spencer Cummings,Sul,P04624,Under,Alimentos,1,810.34,Loja Física,810.34,435.29
S004625,2023-01-29,263baf47,Richard Austin,Leste,P04625,Great,Móveis,18,323.76,App,5827.68,5190.81
S004626,2024-12-30,566eeebb,Jacob Morris,Leste,P04626,Reflect,Vestuário,9,876.55,Site,7888.95,5173.15
S004627,2024-09-24,1f723932,Nicole Lewis,Oeste,P04627,Field,Alimentos,5,447.31,App,2236.55,1491.65
S004628,2024-05-13,425dc486,Ashley Willis,Sul,P04628,Summer,Alimentos,20,104.58,Site,2091.6,1359.28
S004629,2025-01-10,0a94cfda,Lindsey Gonzalez,Norte,P04629,Where,Esporte,20,522.34,Loja Física,10446.8,5823.44
S004630,2023-05-08,1e396858,Gregory Hancock,Leste,P04630,Heavy,Móveis,18,948.97,App,17081.46,9186.89
S004631,2023-10-16,3b30e98d,Ricardo Snyder,Sul,P04631,Stay,Móveis,16,433.86,Loja Física,6941.76,5572.43
S004632,2024-04-08,b410f55f,Joe Williams,Sul,P04632,School,Esporte,14,461.19,Site,6456.66,4700.71
S004633,2024-06-05,add28677,Michael Hale,Norte,P04633,Tell,Móveis,16,212.01,Site,3392.16,3028.3
S004634,2024-12-20,b7fd42af,Jamie Downs,Norte,P04634,Officer,Esporte,7,326.65,Site,2286.55,1452.56
S004635,2024-03-31,21fed5fb,David Gutierrez,Leste,P04635,Increase,Eletrônicos,6,600.34,Loja Física,3602.04,2371.34
S004636,2023-07-08,eef44a0a,Angela Sweeney,Oeste,P04636,Technology,Alimentos,2,117.04,Site,234.08,210.65
S004637,2023-10-07,dc1f1faa,Dr. Brian Hill Jr.,Norte,P04637,Thing,Eletrônicos,1,216.99,Site,216.99,124.44
S004638,2024-07-03,438a3020,Amanda Carter,Norte,P04638,Film,Esporte,12,608.31,App,7299.72,6261.11
S004639,2024-03-01,0be3ffbd,Carrie Robinson,Norte,P04639,Fill,Eletrônicos,11,920.89,Site,10129.79,8402.08
S004640,2024-11-01,6231e792,Angela Meadows,Norte,P04640,News,Eletrônicos,5,440.68,App,2203.4,1332.33
S004641,2023-04-05,a8342940,Alexandra Diaz,Norte,P04641,Bank,Alimentos,4,934.62,App,3738.48,2201.11
S004642,2024-11-03,f0f62071,Blake Martinez,Norte,P04642,Character,Vestuário,5,956.58,Loja Física,4782.9,4275.96
S004643,2023-05-28,17c8d79a,Dr. Todd Nichols,Oeste,P04643,Tax,Eletrônicos,12,47.25,Loja Física,567.0,348.81
S004644,2024-11-15,5565d655,Denise Hoover,Sul,P04644,Help,Esporte,13,167.87,Site,2182.31,1158.5
S004645,2024-04-07,fb7836e8,Nicole Fox,Norte,P04645,Instead,Móveis,19,433.33,Site,8233.27,6883.09
S004646,2024-10-30,f1ef8db5,Crystal Wheeler,Norte,P04646,Prove,Eletrônicos,8,109.45,Site,875.6,777.43
S004647,2024-10-08,8ffc961c,Stephen Edwards,Leste,P04647,Certainly,Eletrônicos,7,281.71,Site,1971.97,1518.57
S004648,2024-01-02,45f2366c,Kristina Holden,Sul,P04648,Head,Eletrônicos,18,291.84,Site,5253.12,3434.65
S004649,2024-07-10,a6b18121,Keith Blackburn,Leste,P04649,Food,Esporte,20,604.17,Loja Física,12083.4,7540.03
S004650,2024-01-08,5db64ba3,Amy Berger,Oeste,P04650,Read,Eletrônicos,18,147.68,App,2658.24,1827.8
S004651,2024-12-13,4d8ad6ee,John Bates,Norte,P04651,Result,Eletrônicos,5,653.92,App,3269.6,1967.52
S004652,2023-09-01,ecd4cf8d,Ashlee Santana,Leste,P04652,Thus,Alimentos,3,902.31,App,2706.93,2166.17
S004653,2023-02-13,78a045ae,Desiree Smith DDS,Oeste,P04653,Leave,Esporte,8,766.44,Loja Física,6131.52,3875.03
S004654,2024-11-29,b5d69c23,Katrina Gray,Oeste,P04654,Food,Eletrônicos,1,721.96,Loja Física,721.96,549.99
S004655,2023-07-15,94e61b48,Sharon Harris,Oeste,P04655,Low,Alimentos,7,22.71,App,158.97,115.95
S004656,2024-06-25,5542c80c,Gabriel Tyler,Sul,P04656,Better,Esporte,7,918.16,App,6427.12,3224.55
S004657,2024-09-27,dc74c2b4,Caroline Turner MD,Leste,P04657,Kid,Móveis,15,186.49,Site,2797.35,2493.53
S004658,2024-01-13,916a1a3d,Susan Cooper,Norte,P04658,Future,Eletrônicos,20,352.3,Loja Física,7046.0,4121.87
S004659,2023-05-12,be76a40b,Joseph Webb,Leste,P04659,Third,Alimentos,4,230.98,App,923.92,552.5
S004660,2024-05-02,8a9d9b9a,Mark Barr,Leste,P04660,Live,Esporte,2,911.4,Site,1822.8,1331.79
S004661,2023-07-19,25773a26,William Trujillo,Sul,P04661,Leave,Vestuário,19,922.45,Site,17526.55,14434.84
S004662,2023-04-21,acf94464,Richard Santos,Norte,P04662,Much,Móveis,8,685.39,Site,5483.12,4844.29
S004663,2025-01-15,55df1d08,Brittany Byrd,Norte,P04663,Bank,Eletrônicos,19,759.08,Loja Física,14422.52,11568.06
S004664,2024-05-12,b244d2d5,Adam Palmer,Norte,P04664,Push,Eletrônicos,4,520.57,Site,2082.28,1530.39
S004665,2024-03-20,29d9a6eb,Austin Lee,Oeste,P04665,Situation,Vestuário,5,526.28,Loja Física,2631.4,2144.32
S004666,2023-03-31,1e373ff5,Dana Brady,Sul,P04666,Shake,Eletrônicos,10,583.41,App,5834.1,4114.68
S004667,2024-09-14,7ce400b6,Stephanie Rosario,Oeste,P04667,Democratic,Alimentos,18,425.13,Loja Física,7652.34,5668.49
S004668,2024-10-01,17e0547e,Erin Young,Leste,P04668,Story,Móveis,9,19.32,App,173.88,137.29
S004669,2023-05-19,0a3a98b0,Andrea Kelly,Oeste,P04669,Even,Móveis,1,56.6,App,56.6,40.88
S004670,2024-07-18,0a44f839,Andrew Jackson,Sul,P04670,Draw,Alimentos,14,900.74,Loja Física,12610.36,6794.57
S004671,2023-06-05,11f49d87,Danielle Brown,Norte,P04671,Lay,Vestuário,8,790.18,App,6321.44,5131.65
S004672,2023-08-29,6181cfd1,Samantha Knight,Leste,P04672,Kid,Esporte,15,356.35,Loja Física,5345.25,4563.43
S004673,2023-10-06,ad1d1ac8,Angela Bradshaw,Sul,P04673,Keep,Móveis,2,673.38,Loja Física,1346.76,1125.3
S004674,2024-09-25,63e4024f,Lisa Daniels,Norte,P04674,Then,Móveis,2,518.47,Site,1036.94,531.13
S004675,2024-02-04,d37865ff,Jacob Roberts,Oeste,P04675,Perhaps,Móveis,14,604.56,Loja Física,8463.84,5156.36
S004676,2024-05-19,d2865f28,Michael Morris,Leste,P04676,Nation,Eletrônicos,12,436.76,App,5241.12,3159.19
S004677,2023-10-06,255fae30,Robert Bush,Leste,P04677,Involve,Vestuário,17,36.8,Site,625.6,366.09
S004678,2024-04-05,5dae1568,Brittany Townsend,Norte,P04678,Knowledge,Eletrônicos,6,286.12,Site,1716.72,901.89
S004679,2023-07-10,d147cba8,Shelly Ingram,Oeste,P04679,Seven,Móveis,3,299.77,Site,899.31,565.34
S004680,2023-03-09,2f0fbf46,Vanessa Jacobs,Leste,P04680,Her,Vestuário,7,578.45,Site,4049.15,3398.32
S004681,2024-07-19,5ee36743,Hector Rowe,Oeste,P04681,Seven,Alimentos,17,890.57,Loja Física,15139.69,8304.65
S004682,2024-01-24,55ba66ba,Thomas Williams,Leste,P04682,Their,Alimentos,2,633.34,App,1266.68,1008.08
S004683,2023-03-01,68a04221,Douglas Clark,Oeste,P04683,Clear,Vestuário,18,784.64,App,14123.52,8832.99
S004684,2024-09-07,366efba2,Aaron Mejia,Norte,P04684,Benefit,Vestuário,6,713.45,Loja Física,4280.7,2790.83
S004685,2023-02-10,917b91f8,Andrew Clark,Oeste,P04685,Idea,Esporte,3,903.27,App,2709.81,2245.0
S004686,2024-08-02,70c04e00,Jeff Mccoy,Oeste,P04686,Reveal,Eletrônicos,4,814.25,Loja Física,3257.0,2601.63
S004687,2023-11-28,0baa5f29,Jason Meyer,Leste,P04687,Approach,Esporte,5,97.51,Loja Física,487.55,357.09
S004688,2024-02-19,da4cd3c5,Suzanne Lewis,Leste,P04688,Knowledge,Alimentos,14,992.47,Loja Física,13894.58,8301.95
S004689,2023-10-03,616ce70f,Rebecca Schwartz,Norte,P04689,Tax,Vestuário,3,187.27,App,561.81,384.55
S004690,2024-04-22,d4771d42,Erik Bowers,Oeste,P04690,We,Eletrônicos,15,32.73,Loja Física,490.95,375.07
S004691,2024-08-25,26f6872b,Jennifer Edwards,Oeste,P04691,Knowledge,Alimentos,20,322.6,Loja Física,6452.0,5190.72
S004692,2024-11-04,c17d8e91,William Turner,Oeste,P04692,Draw,Vestuário,14,978.72,App,13702.08,9813.97
S004693,2024-09-05,32acd0db,Katherine Thomas,Oeste,P04693,Spend,Alimentos,16,641.47,Loja Física,10263.52,8745.14
S004694,2024-02-28,19805f48,Linda Mitchell,Oeste,P04694,School,Esporte,11,354.14,Loja Física,3895.54,2115.27
S004695,2023-11-07,34478f01,Amy Davis,Oeste,P04695,Perhaps,Esporte,10,852.05,Loja Física,8520.5,4601.73
S004696,2024-01-24,99abc3a3,Zachary Bates,Sul,P04696,Almost,Móveis,14,890.47,App,12466.58,6696.31
S004697,2024-10-20,042520c6,Scott Mata,Sul,P04697,Certainly,Esporte,6,40.52,Loja Física,243.12,195.48
S004698,2023-01-21,51337282,Betty Duffy DDS,Norte,P04698,Game,Esporte,5,549.92,Site,2749.6,1908.27
S004699,2023-09-11,14b88e40,Derek Brown,Sul,P04699,Mr,Eletrônicos,5,390.54,Loja Física,1952.7,1511.74
S004700,2024-05-14,349ee545,Stuart Hughes,Sul,P04700,Performance,Alimentos,14,692.87,Site,9700.18,7453.29
S004701,2024-01-16,23872c7d,Derrick Hanson,Leste,P04701,Away,Móveis,19,152.85,Loja Física,2904.15,1622.56
S004702,2023-02-06,7dccfb03,Alexander Brock,Sul,P04702,City,Esporte,8,75.92,Loja Física,607.36,476.82
S004703,2023-07-04,d9b30944,Megan Walton,Oeste,P04703,Since,Esporte,1,265.08,Site,265.08,235.19
S004704,2024-01-12,4ec4a952,Christopher Johnson,Norte,P04704,Community,Esporte,4,185.59,Loja Física,742.36,382.92
S004705,2024-07-17,7f5dd9e9,Margaret Smith,Leste,P04705,Visit,Vestuário,2,791.5,Site,1583.0,1161.78
S004706,2023-06-13,482c3b15,Anna Butler,Oeste,P04706,At,Móveis,11,201.85,Site,2220.35,1592.45
S004707,2024-05-02,d54dcf70,Reginald Paul,Norte,P04707,Operation,Alimentos,18,414.89,App,7468.02,5212.64
S004708,2023-03-27,24132c6b,Jessica Williams,Leste,P04708,Development,Alimentos,19,438.3,Site,8327.7,7398.11
S004709,2024-06-14,edc39a25,Taylor Hill,Norte,P04709,Trip,Alimentos,20,773.51,App,15470.2,8428.62
S004710,2023-03-23,dbf14a62,Lisa Barton,Sul,P04710,People,Alimentos,3,649.56,App,1948.68,1142.18
S004711,2024-01-15,1069bd06,Christopher Elliott,Norte,P04711,Man,Esporte,4,425.82,App,1703.28,1203.58
S004712,2024-03-06,cf6a1b94,Gary Hicks,Sul,P04712,Establish,Alimentos,19,447.78,App,8507.82,6577.55
S004713,2024-12-28,889c68a4,Ronald Cline,Norte,P04713,Company,Esporte,4,527.16,Site,2108.64,1856.26
S004714,2023-10-17,0700a881,Eugene Barnes,Sul,P04714,Center,Móveis,15,162.59,Loja Física,2438.85,1450.02
S004715,2024-07-29,3f597dbc,Alexander Pierce,Norte,P04715,Morning,Móveis,12,79.49,Loja Física,953.88,519.13
S004716,2023-09-27,7cbed359,Mitchell Smith,Sul,P04716,House,Alimentos,11,800.44,Loja Física,8804.84,5618.59
S004717,2023-01-27,2d67cf46,Debra Goodman,Sul,P04717,Sort,Eletrônicos,9,482.59,Site,4343.31,2218.21
S004718,2024-02-28,0662e62f,Brendan Miller,Leste,P04718,Test,Vestuário,4,437.94,Loja Física,1751.76,1263.91
S004719,2023-04-16,aee3f447,Eric Carter,Oeste,P04719,With,Esporte,19,721.18,Loja Física,13702.42,7077.73
S004720,2024-11-14,0f5df0a0,Gabriella Carter,Norte,P04720,Before,Alimentos,16,877.5,Loja Física,14040.0,7719.9
S004721,2023-04-22,d4534a11,Thomas Townsend,Oeste,P04721,Smile,Esporte,12,262.25,App,3147.0,2815.33
S004722,2023-04-03,76e02912,Ebony Chen,Norte,P04722,Interest,Eletrônicos,7,554.57,Loja Física,3881.99,3387.57
S004723,2024-05-27,017ff02b,Danielle Nguyen,Norte,P04723,Miss,Vestuário,7,706.59,App,4946.13,4200.14
S004724,2023-07-21,008ad934,Randall Beck,Sul,P04724,Certainly,Móveis,3,944.85,App,2834.55,2293.97
S004725,2024-04-05,549532e9,Jennifer Gray,Oeste,P04725,Sister,Vestuário,15,760.8,Loja Física,11412.0,9282.62
S004726,2023-11-14,e06ee76d,Andrew Harmon,Sul,P04726,Consider,Esporte,14,510.4,App,7145.6,3875.37
S004727,2023-11-13,d0aec547,Jessica Holt,Oeste,P04727,Staff,Alimentos,8,828.48,Loja Física,6627.84,5679.32
S004728,2024-02-27,7b8a26f6,Jackson Curry,Norte,P04728,Beat,Eletrônicos,15,342.54,Site,5138.1,3655.95
S004729,2023-05-16,3f32aca6,Elizabeth Rosales,Norte,P04729,Way,Esporte,15,119.37,Loja Física,1790.55,1015.54
S004730,2023-11-19,62df66b9,Christopher Mccullough,Leste,P04730,Along,Alimentos,9,776.03,App,6984.27,5835.08
S004731,2023-06-08,ea3d00a0,David Duke,Leste,P04731,Grow,Móveis,15,125.48,Site,1882.2,1024.13
S004732,2024-01-29,091e1c3a,Julie Wilkinson,Sul,P04732,World,Móveis,10,998.06,Site,9980.6,6905.8
S004733,2023-04-25,4d880a36,Andrea Wood,Norte,P04733,First,Esporte,5,317.34,Site,1586.7,962.36
S004734,2023-09-17,35f97337,Anita Mclaughlin,Oeste,P04734,Three,Esporte,1,573.41,App,573.41,389.04
S004735,2023-05-08,1a984f0b,Sean Clark,Sul,P04735,Heavy,Eletrônicos,17,645.7,App,10976.9,9376.88
S004736,2023-12-19,02b213e7,Brandy Edwards,Norte,P04736,Today,Vestuário,17,267.37,Loja Física,4545.29,2434.75
S004737,2024-04-10,a440a33d,Robert Nguyen,Oeste,P04737,State,Vestuário,8,408.52,Loja Física,3268.16,2751.3
S004738,2024-12-09,bcfe9fc8,Dennis Scott,Oeste,P04738,State,Alimentos,17,668.58,Site,11365.86,6936.75
S004739,2024-11-19,2bf928da,Sandra Branch,Norte,P04739,Much,Alimentos,4,317.26,App,1269.04,815.4
S004740,2023-03-31,633f2c11,Jessica Cruz,Leste,P04740,Per,Móveis,6,211.9,Site,1271.4,955.37
S004741,2024-08-08,a88650cd,Derrick Cline,Sul,P04741,Without,Vestuário,11,948.79,App,10436.69,8029.7
S004742,2024-02-10,91bc4e27,Eric Jacobson,Sul,P04742,Whether,Esporte,15,277.76,Loja Física,4166.4,3036.5
S004743,2024-05-26,0fc0af0f,Jennifer Moore,Oeste,P04743,Especially,Alimentos,9,934.48,App,8410.32,5483.21
S004744,2024-11-11,e6b3563f,Marc Diaz,Oeste,P04744,Far,Esporte,14,365.37,App,5115.18,4412.32
S004745,2024-05-17,722250f3,Anthony Wade,Oeste,P04745,Form,Esporte,20,439.02,App,8780.4,7373.67
S004746,2024-08-01,166c9eb9,Steven Allen,Oeste,P04746,Visit,Alimentos,15,825.95,App,12389.25,9594.27
S004747,2023-09-12,9aa9cd33,Thomas Bell,Norte,P04747,Save,Eletrônicos,14,966.92,Loja Física,13536.88,11408.44
S004748,2025-01-02,40d42863,Ruth Romero,Norte,P04748,Section,Móveis,18,737.82,App,13280.76,9608.4
S004749,2024-03-05,a3eaae59,Donna Anderson,Oeste,P04749,Matter,Eletrônicos,17,575.24,Site,9779.08,6950.73
S004750,2024-06-07,7e373c2a,Kyle Holland,Sul,P04750,Near,Alimentos,17,825.0,App,14025.0,10112.67
S004751,2023-08-15,a20326dd,Steven Anderson,Sul,P04751,American,Eletrônicos,17,816.26,App,13876.42,7281.06
S004752,2024-05-28,780cd3eb,David Wagner,Leste,P04752,Fight,Alimentos,17,573.62,App,9751.54,5073.45
S004753,2025-01-09,0bdc0991,Vincent Medina,Leste,P04753,Better,Móveis,8,497.87,App,3982.96,2791.27
S004754,2023-06-23,b8bda317,Donna Lee,Leste,P04754,Born,Eletrônicos,10,166.82,Site,1668.2,1501.14
S004755,2024-05-14,8a9f74ee,Michael Torres,Leste,P04755,Attack,Alimentos,10,392.19,App,3921.9,2527.57
S004756,2024-02-18,45a5385d,Jason Smith,Oeste,P04756,Nothing,Eletrônicos,12,15.13,Loja Física,181.56,133.64
S004757,2024-10-04,2dc3e013,James Myers,Norte,P04757,Travel,Esporte,18,119.8,Loja Física,2156.4,1788.52
S004758,2023-04-16,f2f38e30,Briana Mejia,Leste,P04758,Today,Móveis,16,997.81,Site,15964.96,11510.98
S004759,2023-05-01,6538decc,Jeffrey Reeves,Oeste,P04759,Benefit,Eletrônicos,8,534.12,App,4272.96,2159.59
S004760,2024-05-14,b876ead0,Jeffrey Nielsen DVM,Oeste,P04760,Nor,Vestuário,3,503.66,App,1510.98,942.11
S004761,2024-03-14,74d87142,Zachary Martin,Oeste,P04761,Wear,Esporte,12,33.84,Loja Física,406.08,249.66
S004762,2023-07-08,686195e8,Christopher Burgess,Sul,P04762,Break,Alimentos,17,12.97,Site,220.49,123.49
S004763,2023-04-22,55cd81e6,Ian Norman,Leste,P04763,Court,Eletrônicos,17,203.51,Loja Física,3459.67,2545.48
S004764,2024-08-23,c97996ec,Anne Harper,Leste,P04764,Wear,Móveis,8,911.79,Loja Física,7294.32,5365.01
S004765,2024-04-15,e45f2614,Melinda Page MD,Norte,P04765,Culture,Alimentos,11,910.27,Site,10012.97,5376.96
S004766,2024-05-23,8d649616,Patricia Jackson,Norte,P04766,Population,Alimentos,2,875.87,Site,1751.74,946.22
S004767,2023-08-24,2db06bd2,Mr. William Kent MD,Oeste,P04767,Throughout,Móveis,14,200.94,Loja Física,2813.16,1498.72
S004768,2024-06-04,248ebcca,Thomas Gutierrez,Norte,P04768,Box,Móveis,20,246.76,App,4935.2,4191.93
S004769,2023-06-17,631f226a,Kevin Howard,Leste,P04769,Police,Alimentos,15,974.82,Site,14622.3,12525.67
S004770,2024-12-18,91c9848d,Todd Bowen,Sul,P04770,Give,Vestuário,4,437.62,Site,1750.48,1097.27
S004771,2023-02-01,b0b51c2b,Joseph Brown,Sul,P04771,Drop,Eletrônicos,7,477.67,Site,3343.69,2515.64
S004772,2024-12-31,a004e61f,Madeline Jenkins,Leste,P04772,Little,Eletrônicos,4,435.89,Site,1743.56,1322.38
S004773,2024-12-29,ed1146e9,Laura Jones,Leste,P04773,Enjoy,Alimentos,16,282.27,Loja Física,4516.32,2258.17
S004774,2023-04-01,3d8a4383,Joshua Owens,Sul,P04774,Population,Eletrônicos,13,870.52,App,11316.76,5922.71
S004775,2023-03-30,48ba927a,Sylvia Hanson,Sul,P04775,Form,Eletrônicos,3,572.62,Site,1717.86,1064.35
S004776,2023-02-12,067ec67a,Rhonda Noble,Sul,P04776,Career,Esporte,6,284.96,Site,1709.76,935.13
S004777,2023-04-14,00fdfabd,Amy Harris,Leste,P04777,Send,Vestuário,12,233.84,App,2806.08,1492.87
S004778,2024-07-11,5380dda0,Aaron Barrett,Norte,P04778,Recent,Vestuário,10,91.74,Site,917.4,736.13
S004779,2023-04-08,a7823caf,Jeffrey Pruitt,Norte,P04779,Significant,Alimentos,20,672.58,Site,13451.6,7648.11
S004780,2024-09-26,12c565eb,Jordan Long,Oeste,P04780,Develop,Eletrônicos,2,773.32,Loja Física,1546.64,773.91
S004781,2024-09-15,6ec95630,Leah Myers,Oeste,P04781,Debate,Eletrônicos,1,108.4,Site,108.4,67.94
S004782,2024-06-16,505ed198,Robert Morton,Leste,P04782,Market,Vestuário,7,583.22,App,4082.54,3669.48
S004783,2023-03-10,ac9feb41,John Riley,Leste,P04783,Dinner,Eletrônicos,18,518.36,Site,9330.48,6957.64
S004784,2025-01-10,65106ac0,Jose Wilson,Norte,P04784,Cup,Esporte,13,718.76,Site,9343.88,6479.47
S004785,2024-09-14,f61b21d2,Tyler Brooks,Leste,P04785,Star,Vestuário,12,629.26,Site,7551.12,6536.85
S004786,2023-07-31,4fead144,John Mccann,Sul,P04786,Team,Vestuário,12,804.19,App,9650.28,6675.61
S004787,2023-12-08,cc4ed7e4,John Murray,Norte,P04787,Across,Alimentos,6,896.93,App,5381.58,4377.7
S004788,2024-11-01,a1409bfa,Audrey Schmidt,Norte,P04788,How,Eletrônicos,5,308.48,Loja Física,1542.4,1049.67
S004789,2025-01-06,05eb700d,Stephanie Cook,Norte,P04789,Later,Móveis,14,654.59,App,9164.26,5308.86
S004790,2024-06-06,f736b6c5,Mr. Robert Berger,Norte,P04790,President,Esporte,16,942.4,Site,15078.4,10137.63
S004791,2023-02-19,ad02e374,Erika Church,Leste,P04791,Test,Alimentos,16,627.32,Site,10037.12,6951.17
S004792,2024-01-19,015fbaa1,Christina Rivera,Norte,P04792,Others,Móveis,15,44.53,Loja Física,667.95,401.43
S004793,2023-06-01,408bb430,Daniel Lewis,Leste,P04793,She,Móveis,3,33.54,Loja Física,100.62,76.6
S004794,2024-10-13,e1f9818e,Glenn Brown,Oeste,P04794,Decide,Vestuário,5,578.53,Site,2892.65,2373.04
S004795,2024-05-01,43fca989,William Mccall,Leste,P04795,Card,Vestuário,11,610.08,Loja Física,6710.88,5437.54
S004796,2023-02-27,83262f3b,Melissa Smith,Oeste,P04796,In,Esporte,2,869.97,Loja Física,1739.94,1224.79
S004797,2023-08-05,dc3919cd,Joe Booker,Oeste,P04797,Affect,Alimentos,19,371.29,App,7054.51,5447.9
S004798,2024-08-27,d2ff4a2d,Tyler Black,Norte,P04798,Expect,Móveis,17,551.73,Site,9379.41,7904.9
S004799,2023-09-10,fed55698,Kathy Barnes,Norte,P04799,Moment,Móveis,16,286.47,Loja Física,4583.52,2736.44
S004800,2024-07-24,e114c54c,Mr. Patrick Ramirez,Norte,P04800,Story,Vestuário,14,116.57,App,1631.98,1376.95
S004801,2024-11-19,0969b27d,Christopher Frost,Norte,P04801,Small,Eletrônicos,11,290.12,Site,3191.32,2269.99
S004802,2023-10-12,2b959311,Mathew Morris,Oeste,P04802,Apply,Eletrônicos,8,886.48,App,7091.84,3769.7
S004803,2024-08-29,83116049,Patrick Thomas,Leste,P04803,Machine,Alimentos,8,762.43,Site,6099.44,3434.7
S004804,2023-08-18,fb831887,Tara Orr,Leste,P04804,Two,Vestuário,13,602.79,Loja Física,7836.27,4024.22
S004805,2024-07-31,62e38378,Angela Summers,Sul,P04805,Meet,Alimentos,9,521.95,Site,4697.55,3612.79
S004806,2023-11-06,ac56d396,Michelle Alexander,Leste,P04806,Station,Alimentos,6,709.31,Site,4255.86,3070.77
S004807,2023-05-28,8acd1090,Mr. Carl Davis,Leste,P04807,Return,Eletrônicos,14,51.7,Site,723.8,480.36
S004808,2023-11-14,fd376879,Thomas Christensen,Norte,P04808,Protect,Esporte,2,42.49,Loja Física,84.98,70.31
S004809,2023-01-30,77e7c7ea,David Sheppard,Norte,P04809,Start,Esporte,10,51.38,Site,513.8,436.68
S004810,2024-08-10,5d3ed5ae,Charles Thompson,Norte,P04810,Tough,Móveis,9,783.47,Site,7051.23,5055.8
S004811,2024-11-28,8f3aa058,Maurice Dunn,Norte,P04811,Campaign,Eletrônicos,11,826.27,Site,9088.97,4599.8
S004812,2023-07-04,d5146e34,Albert Hernandez,Sul,P04812,Weight,Vestuário,1,820.54,App,820.54,629.48
S004813,2023-08-23,c4b968b8,Thomas Gonzalez,Oeste,P04813,Two,Vestuário,18,432.74,App,7789.32,3972.95
S004814,2024-06-06,c240c6ae,Gary Baldwin,Oeste,P04814,Until,Móveis,6,186.89,App,1121.34,763.54
S004815,2023-01-31,2596c969,Troy Gomez,Norte,P04815,Agree,Alimentos,2,831.17,App,1662.34,1314.36
S004816,2023-01-28,9de22df6,Daniel Miller,Oeste,P04816,Season,Eletrônicos,8,703.52,Loja Física,5628.16,5053.24
S004817,2024-09-27,e13f08d3,Michelle Gonzales,Leste,P04817,System,Vestuário,17,183.45,App,3118.65,2291.36
S004818,2024-04-14,bce0ba1c,Vanessa Smith,Oeste,P04818,Minute,Eletrônicos,13,580.56,App,7547.28,6787.48
S004819,2024-09-25,cb1da441,Michele Malone,Sul,P04819,Send,Esporte,5,242.84,Site,1214.2,642.77
S004820,2023-03-06,ac96c8d2,Kevin Ewing,Oeste,P04820,For,Esporte,14,41.11,Loja Física,575.54,476.9
S004821,2024-03-04,473f0223,Ashley Jacobs,Norte,P04821,Pretty,Esporte,14,204.47,Site,2862.58,2270.95
S004822,2023-05-07,e682e0bb,Angelica Hansen,Leste,P04822,Can,Vestuário,18,11.5,Loja Física,207.0,160.34
S004823,2023-07-30,b167abd6,Joshua Lane,Sul,P04823,Tv,Vestuário,10,463.61,Loja Física,4636.1,3131.45
S004824,2023-11-23,bd71d2d8,Jacob Foley,Oeste,P04824,Line,Móveis,1,929.74,App,929.74,684.05
S004825,2023-10-04,664d0c58,Cheyenne Weeks,Norte,P04825,President,Móveis,3,744.15,Site,2232.45,1461.9
S004826,2023-10-25,96325144,Eric Stephenson,Sul,P04826,Sign,Móveis,6,228.62,Loja Física,1371.72,1162.91
S004827,2023-04-15,4f398536,Michael Brown,Leste,P04827,Return,Vestuário,2,653.58,Site,1307.16,681.33
S004828,2024-12-19,8096ae20,Donna Bennett,Norte,P04828,Put,Alimentos,15,710.71,App,10660.65,5783.57
S004829,2024-11-13,77a383fe,Jennifer Conley,Leste,P04829,Health,Vestuário,3,53.33,App,159.99,97.09
S004830,2023-06-03,01ec00ab,Carl Anderson,Sul,P04830,Indeed,Eletrônicos,8,404.56,Site,3236.48,2759.12
S004831,2023-08-27,74e92d77,Dean Garcia,Sul,P04831,Yes,Vestuário,18,649.13,Loja Física,11684.34,7907.11
S004832,2023-05-14,c840e465,Frank Kim,Oeste,P04832,Respond,Eletrônicos,1,459.07,App,459.07,402.0
S004833,2024-04-13,9c8eae41,Holly Bennett,Leste,P04833,Western,Alimentos,1,974.91,Loja Física,974.91,797.01
S004834,2024-05-29,a4ba4d3c,Jillian Gonzalez,Norte,P04834,Those,Vestuário,1,536.65,Site,536.65,329.44
S004835,2024-09-14,43429a5c,Ronald Brooks,Leste,P04835,Record,Móveis,18,895.15,App,16112.7,10677.3
S004836,2023-10-16,c32bc43d,James Walker,Sul,P04836,Though,Móveis,11,877.7,Site,9654.7,6886.54
S004837,2024-05-01,88307b97,Dustin Davis,Sul,P04837,Hour,Eletrônicos,14,84.63,Loja Física,1184.82,712.65
